sales_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount,total_revenue,total_cost,profit
5089,2024-07-20 15:04:38.695769,393,22,8,2,20,745.38,0.14,14907.6,12441.4,2466.2
5090,2024-06-20 15:04:38.695769,381,20,22,3,2,2014.07,0.1,4028.14,3623.36,404.78
5091,2025-10-16 15:04:38.695769,254,172,3,3,1,2150.08,0.13,2150.08,1522.14,627.94
5092,2024-11-12 15:04:38.695769,94,83,7,3,18,1516.06,0.04,27289.08,21515.58,5773.5
5093,2025-04-21 15:04:38.695769,173,19,18,4,1,1299.21,0.06,1299.21,915.17,384.04
5094,2025-09-18 15:04:38.695769,99,132,20,2,18,1224.01,0.05,22032.18,15995.52,6036.66
5095,2024-03-07 15:04:38.695769,431,136,19,4,11,1804.81,0.04,19852.91,14816.56,5036.35
5096,2025-01-28 15:04:38.695769,468,75,18,2,17,2626.24,0.14,44646.08,30996.27,13649.81
5097,2024-12-07 15:04:38.695769,183,59,11,1,18,2708.69,0.04,48756.42,32983.2,15773.22
5098,2025-05-06 15:04:38.695769,401,82,1,2,4,1978.71,0.18,7914.84,5429.8,2485.04
5099,2024-10-28 15:04:38.695769,220,179,16,5,17,2735.5,0.11,46503.5,32187.46,14316.04
5100,2025-07-15 15:04:38.695769,101,112,13,5,7,392.02,0.17,2744.14,2080.26,663.88
5101,2024-11-03 15:04:38.695769,273,40,1,1,7,1349.53,0.05,9446.71,8156.75,1289.96
5102,2025-05-25 15:04:38.695769,187,146,17,3,8,2451.04,0.08,19608.32,15507.04,4101.28
5103,2025-07-06 15:04:38.695769,484,79,23,3,9,361.27,0.02,3251.43,2487.87,763.56
5104,2024-05-31 15:04:38.695769,67,79,2,4,8,358.37,0.05,2866.96,2211.44,655.52
5105,2024-08-21 15:04:38.695769,295,95,15,4,15,282.1,0.08,4231.5,3431.4,800.1
5106,2025-08-09 15:04:38.695769,155,187,1,5,4,1084.41,0.02,4337.64,3602.52,735.12
5107,2024-05-22 15:04:38.695769,190,142,15,2,9,1433.79,0.11,12904.11,10742.49,2161.62
5108,2026-02-19 15:04:38.695769,195,56,3,1,10,611.34,0.08,6113.4,4415.5,1697.9
5109,2025-01-10 15:04:38.695769,198,195,1,2,13,254.53,0.18,3308.89,2884.05,424.84
5110,2025-11-14 15:04:38.695769,86,46,13,1,3,1774.79,0.16,5324.37,4688.07,636.3
5111,2025-12-07 15:04:38.695769,139,133,13,3,11,1059.1,0.18,11650.1,9426.34,2223.76
5112,2025-07-27 15:04:38.695769,497,175,8,4,6,1504.87,0.1,9029.22,6465.12,2564.1
5113,2024-10-25 15:04:38.695769,256,105,15,1,9,2904.17,0.2,26137.53,17781.12,8356.41
5114,2026-01-23 15:04:38.695769,140,104,21,3,1,696.64,0.06,696.64,590.69,105.95
5115,2025-02-27 15:04:38.695769,346,21,14,4,11,982.19,0.01,10804.09,7507.83,3296.26
5116,2024-05-29 15:04:38.695769,48,104,20,4,8,884.26,0.13,7074.08,4725.52,2348.56
5117,2024-08-02 15:04:38.695769,490,132,8,5,5,1031.6,0.08,5158.0,4443.2,714.8
5118,2024-11-30 15:04:38.695769,352,127,5,1,19,1633.24,0.13,31031.56,24080.98,6950.58
5119,2024-09-30 15:04:38.695769,200,143,17,2,15,1895.75,0.11,28436.25,20347.95,8088.3
5120,2025-01-28 15:04:38.695769,429,120,22,4,2,249.02,0.0,498.04,337.22,160.82
5121,2024-04-01 15:04:38.695769,400,56,23,5,19,519.91,0.11,9878.29,8389.45,1488.84
5122,2025-03-06 15:04:38.695769,17,72,18,1,14,1331.14,0.01,18635.96,13571.32,5064.64
5123,2024-11-22 15:04:38.695769,439,153,25,1,14,2413.63,0.05,33790.82,23772.7,10018.12
5124,2025-09-28 15:04:38.695769,140,67,7,4,17,305.53,0.16,5194.01,3843.53,1350.48
5125,2025-05-06 15:04:38.695769,89,112,16,5,2,328.75,0.07,657.5,594.36,63.14
5126,2026-02-26 15:04:38.695769,64,163,10,2,19,882.11,0.12,16760.09,13580.25,3179.84
5127,2025-11-19 15:04:38.695769,384,40,13,4,12,1400.67,0.12,16808.04,13983.0,2825.04
5128,2024-05-27 15:04:38.695769,380,86,25,4,10,2173.25,0.17,21732.5,18811.5,2921.0
5129,2024-07-13 15:04:38.695769,244,134,11,2,12,1189.89,0.1,14278.68,9930.24,4348.44
5130,2024-05-09 15:04:38.695769,332,76,15,2,1,1506.71,0.05,1506.71,1316.02,190.69
5131,2024-12-18 15:04:38.695769,357,151,25,3,15,365.0,0.12,5475.0,4110.45,1364.55
5132,2024-06-30 15:04:38.695769,418,81,14,2,8,989.8,0.11,7918.4,6462.88,1455.52
5133,2025-08-10 15:04:38.695769,311,126,16,1,6,225.99,0.14,1355.94,1068.48,287.46
5134,2025-05-31 15:04:38.695769,7,104,15,5,2,662.29,0.19,1324.58,1181.38,143.2
5135,2026-03-01 15:04:38.695769,319,140,10,3,4,1727.51,0.09,6910.04,6007.8,902.24
5136,2024-11-02 15:04:38.695769,21,141,9,5,3,2278.07,0.06,6834.21,4898.85,1935.36
5137,2024-12-22 15:04:38.695769,89,167,21,2,10,405.48,0.06,4054.8,3569.5,485.3
5138,2025-09-07 15:04:38.695769,104,71,21,2,12,368.27,0.1,4419.24,3135.24,1284.0
5139,2026-03-02 15:04:38.695769,184,20,13,4,18,2579.6,0.11,46432.8,32610.24,13822.56
5140,2024-10-01 15:04:38.695769,25,54,5,4,18,2097.11,0.18,37747.98,32827.86,4920.12
5141,2025-06-12 15:04:38.695769,487,118,23,4,13,1775.79,0.02,23085.27,19085.56,3999.71
5142,2025-09-26 15:04:38.695769,67,183,24,1,3,485.51,0.17,1456.53,1177.8,278.73
5143,2026-01-22 15:04:38.695769,456,73,17,5,15,2722.61,0.06,40839.15,27521.25,13317.9
5144,2025-10-13 15:04:38.695769,62,10,4,4,1,1705.82,0.02,1705.82,1317.18,388.64
5145,2024-11-20 15:04:38.695769,131,54,13,1,10,2686.8,0.19,26868.0,18237.7,8630.3
5146,2024-11-03 15:04:38.695769,31,60,25,5,19,2793.26,0.09,53071.94,36791.6,16280.34
5147,2025-01-05 15:04:38.695769,448,126,16,2,10,208.17,0.19,2081.7,1780.8,300.9
5148,2025-12-29 15:04:38.695769,392,60,11,2,17,2840.5,0.05,48288.5,32918.8,15369.7
5149,2025-09-25 15:04:38.695769,346,111,24,4,16,580.07,0.09,9281.12,6236.48,3044.64
5150,2025-09-26 15:04:38.695769,455,38,4,2,2,2573.43,0.07,5146.86,3997.56,1149.3
5151,2024-06-07 15:04:38.695769,81,72,3,5,6,1195.96,0.17,7175.76,5816.28,1359.48
5152,2024-08-18 15:04:38.695769,208,161,16,5,18,340.55,0.19,6129.9,4120.74,2009.16
5153,2026-01-12 15:04:38.695769,208,64,14,1,2,2046.43,0.03,4092.86,3041.2,1051.66
5154,2024-09-26 15:04:38.695769,282,184,7,5,14,1354.4,0.13,18961.6,15239.56,3722.04
5155,2025-04-25 15:04:38.695769,158,67,13,5,12,290.24,0.03,3482.88,2713.08,769.8
5156,2024-03-03 15:04:38.695769,425,84,1,2,4,2500.36,0.14,10001.44,7106.24,2895.2
5157,2025-10-30 15:04:38.695769,432,184,1,4,16,1201.59,0.01,19225.44,17416.64,1808.8
5158,2024-05-03 15:04:38.695769,271,97,21,5,8,192.47,0.15,1539.76,1189.04,350.72
5159,2026-02-21 15:04:38.695769,392,7,14,5,14,1246.68,0.04,17453.52,11892.44,5561.08
5160,2026-02-23 15:04:38.695769,18,123,19,5,2,1870.19,0.05,3740.38,2878.36,862.02
5161,2024-08-07 15:04:38.695769,345,48,23,4,17,576.54,0.1,9801.18,8110.02,1691.16
5162,2025-04-25 15:04:38.695769,479,174,22,2,10,792.87,0.12,7928.7,6023.3,1905.4
5163,2025-07-01 15:04:38.695769,409,39,10,3,12,289.88,0.16,3478.56,3095.64,382.92
5164,2024-07-16 15:04:38.695769,219,137,16,4,13,2342.33,0.07,30450.29,24823.63,5626.66
5165,2025-11-04 15:04:38.695769,262,171,6,5,9,974.24,0.02,8768.16,7718.94,1049.22
5166,2025-07-03 15:04:38.695769,296,6,12,1,19,96.6,0.17,1835.4,1518.67,316.73
5167,2025-02-06 15:04:38.695769,392,123,5,2,2,1694.68,0.01,3389.36,2878.36,511.0
5168,2025-04-12 15:04:38.695769,314,17,8,1,14,1335.39,0.04,18695.46,12547.36,6148.1
5169,2024-11-18 15:04:38.695769,177,98,6,3,13,716.74,0.19,9317.62,6824.48,2493.14
5170,2025-11-18 15:04:38.695769,467,189,23,1,8,1403.3,0.2,11226.4,9381.84,1844.56
5171,2024-11-21 15:04:38.695769,398,8,25,1,15,274.56,0.15,4118.4,2938.8,1179.6
5172,2025-05-19 15:04:38.695769,264,166,11,2,8,2187.3,0.13,17498.4,14180.16,3318.24
5173,2025-07-05 15:04:38.695769,189,114,4,2,9,1258.58,0.07,11327.22,8808.12,2519.1
5174,2025-12-10 15:04:38.695769,295,37,19,1,18,2004.11,0.01,36073.98,30570.12,5503.86
5175,2024-10-02 15:04:38.695769,205,56,24,4,12,634.17,0.12,7610.04,5298.6,2311.44
5176,2025-07-19 15:04:38.695769,223,102,8,2,7,813.39,0.2,5693.73,4834.83,858.9
5177,2025-02-28 15:04:38.695769,357,81,13,2,5,936.94,0.15,4684.7,4039.3,645.4
5178,2024-07-23 15:04:38.695769,459,90,8,4,17,290.62,0.13,4940.54,4143.58,796.96
5179,2025-10-16 15:04:38.695769,107,171,4,1,6,1059.04,0.05,6354.24,5145.96,1208.28
5180,2026-02-15 15:04:38.695769,366,174,2,1,8,835.42,0.11,6683.36,4818.64,1864.72
5181,2026-01-01 15:04:38.695769,107,41,9,1,19,2432.3,0.04,46213.7,37729.25,8484.45
5182,2024-09-20 15:04:38.695769,98,191,8,2,15,678.74,0.14,10181.1,9218.25,962.85
5183,2025-08-10 15:04:38.695769,108,68,18,3,18,112.23,0.07,2020.14,1388.52,631.62
5184,2025-12-23 15:04:38.695769,250,158,18,1,3,71.27,0.05,213.81,185.73,28.08
5185,2025-10-29 15:04:38.695769,269,56,23,3,8,563.4,0.15,4507.2,3532.4,974.8
5186,2025-05-07 15:04:38.695769,293,184,22,4,4,1405.31,0.11,5621.24,4354.16,1267.08
5187,2026-02-22 15:04:38.695769,183,136,10,3,13,1641.02,0.15,21333.26,17510.48,3822.78
5188,2025-07-16 15:04:38.695769,341,92,23,5,5,191.32,0.16,956.6,840.35,116.25
5189,2024-08-10 15:04:38.695769,223,38,10,1,15,2694.93,0.06,40423.95,29981.7,10442.25
5190,2025-06-06 15:04:38.695769,102,111,21,5,5,526.86,0.09,2634.3,1948.9,685.4
5191,2024-09-27 15:04:38.695769,135,19,24,2,17,1139.45,0.11,19370.65,15557.89,3812.76
5192,2025-10-08 15:04:38.695769,20,64,8,5,18,1802.45,0.09,32444.1,27370.8,5073.3
5193,2026-01-24 15:04:38.695769,345,79,17,2,20,355.9,0.14,7118.0,5528.6,1589.4
5194,2024-03-25 15:04:38.695769,122,134,6,1,3,1139.79,0.12,3419.37,2482.56,936.81
5195,2026-01-21 15:04:38.695769,216,99,12,3,12,2223.25,0.16,26679.0,19015.32,7663.68
5196,2024-03-13 15:04:38.695769,203,195,14,4,1,255.37,0.18,255.37,221.85,33.52
5197,2026-01-18 15:04:38.695769,393,173,2,4,17,912.48,0.13,15512.16,12292.53,3219.63
5198,2025-07-21 15:04:38.695769,214,83,16,1,8,1788.41,0.17,14307.28,9562.48,4744.8
5199,2025-08-28 15:04:38.695769,220,14,8,2,19,1668.89,0.11,31708.91,23826.95,7881.96
5200,2024-06-01 15:04:38.695769,456,91,24,1,12,1544.9,0.05,18538.8,13340.52,5198.28
5201,2024-07-30 15:04:38.695769,439,187,16,4,11,1057.41,0.03,11631.51,9906.93,1724.58
5202,2025-10-02 15:04:38.695769,389,147,13,2,4,905.0,0.18,3620.0,2942.84,677.16
5203,2025-10-09 15:04:38.695769,347,26,14,2,15,1508.48,0.12,22627.2,18577.65,4049.55
5204,2025-11-02 15:04:38.695769,148,7,1,2,9,1143.4,0.11,10290.6,7645.14,2645.46
5205,2024-12-19 15:04:38.695769,213,174,12,4,12,739.75,0.16,8877.0,7227.96,1649.04
5206,2025-06-26 15:04:38.695769,30,128,17,4,12,934.95,0.04,11219.4,9513.12,1706.28
5207,2024-06-03 15:04:38.695769,9,156,22,2,2,1647.28,0.15,3294.56,2840.52,454.04
5208,2025-03-26 15:04:38.695769,344,62,13,2,15,2388.55,0.14,35828.25,24273.75,11554.5
5209,2025-04-05 15:04:38.695769,337,71,15,2,6,324.07,0.14,1944.42,1567.62,376.8
5210,2024-09-27 15:04:38.695769,146,17,17,4,6,1046.81,0.05,6280.86,5377.44,903.42
5211,2024-05-07 15:04:38.695769,219,189,22,4,7,1570.7,0.0,10994.9,8209.11,2785.79
5212,2024-04-05 15:04:38.695769,309,89,1,3,4,2535.77,0.11,10143.08,7614.32,2528.76
5213,2024-03-25 15:04:38.695769,383,153,15,2,14,2137.05,0.2,29918.7,23772.7,6146.0
5214,2025-01-07 15:04:38.695769,474,192,25,4,5,114.73,0.15,573.65,453.35,120.3
5215,2025-12-05 15:04:38.695769,354,52,7,4,18,167.37,0.1,3012.66,2071.08,941.58
5216,2024-12-13 15:04:38.695769,47,200,16,4,20,247.73,0.16,4954.6,3978.8,975.8
5217,2025-11-05 15:04:38.695769,102,2,16,1,20,1390.1,0.18,27802.0,20317.8,7484.2
5218,2026-02-24 15:04:38.695769,337,190,22,3,10,2101.71,0.13,21017.1,14335.2,6681.9
5219,2024-12-19 15:04:38.695769,180,140,25,4,18,1716.69,0.16,30900.42,27035.1,3865.32
5220,2025-10-11 15:04:38.695769,428,167,10,3,9,452.39,0.18,4071.51,3212.55,858.96
5221,2024-10-27 15:04:38.695769,277,134,15,5,7,1138.23,0.18,7967.61,5792.64,2174.97
5222,2025-10-09 15:04:38.695769,16,24,22,3,11,1251.14,0.08,13762.54,11943.47,1819.07
5223,2024-05-30 15:04:38.695769,284,32,7,4,12,2652.04,0.11,31824.48,21688.32,10136.16
5224,2025-05-29 15:04:38.695769,47,125,19,5,10,946.7,0.18,9467.0,6781.2,2685.8
5225,2025-05-31 15:04:38.695769,141,103,8,3,18,2065.78,0.07,37184.04,28581.48,8602.56
5226,2025-08-04 15:04:38.695769,164,71,20,2,20,373.03,0.1,7460.6,5225.4,2235.2
5227,2025-01-27 15:04:38.695769,30,45,5,2,13,1947.07,0.01,25311.91,21762.52,3549.39
5228,2026-01-20 15:04:38.695769,200,123,9,4,19,1954.36,0.16,37132.84,27344.42,9788.42
5229,2024-10-15 15:04:38.695769,153,3,25,2,6,357.22,0.07,2143.32,1777.08,366.24
5230,2025-02-02 15:04:38.695769,91,85,4,2,17,2115.2,0.16,35958.4,28486.9,7471.5
5231,2024-10-28 15:04:38.695769,259,133,15,1,12,1075.93,0.0,12911.16,10283.28,2627.88
5232,2025-02-03 15:04:38.695769,445,106,10,4,18,1796.74,0.12,32341.32,28927.8,3413.52
5233,2025-01-02 15:04:38.695769,301,16,2,2,13,2535.35,0.1,32959.55,25934.74,7024.81
5234,2025-06-15 15:04:38.695769,221,121,24,5,9,2172.93,0.02,19556.37,15320.07,4236.3
5235,2024-09-08 15:04:38.695769,91,143,4,3,3,1723.35,0.01,5170.05,4069.59,1100.46
5236,2026-01-27 15:04:38.695769,208,28,23,3,8,1419.25,0.2,11354.0,8163.6,3190.4
5237,2026-02-27 15:04:38.695769,258,99,23,1,18,2242.95,0.13,40373.1,28522.98,11850.12
5238,2025-01-05 15:04:38.695769,63,103,11,5,2,1773.58,0.12,3547.16,3175.72,371.44
5239,2024-07-14 15:04:38.695769,433,87,18,4,7,135.04,0.14,945.28,796.6,148.68
5240,2024-10-16 15:04:38.695769,264,176,11,3,13,152.49,0.15,1982.37,1801.28,181.09
5241,2025-02-11 15:04:38.695769,403,147,16,2,1,858.53,0.16,858.53,735.71,122.82
5242,2024-04-02 15:04:38.695769,36,126,6,3,1,203.43,0.16,203.43,178.08,25.35
5243,2025-09-07 15:04:38.695769,48,172,12,5,15,1732.0,0.01,25980.0,22832.1,3147.9
5244,2025-11-14 15:04:38.695769,291,187,25,5,3,1206.03,0.02,3618.09,2701.89,916.2
5245,2025-03-19 15:04:38.695769,19,85,12,3,13,2262.51,0.02,29412.63,21784.1,7628.53
5246,2025-10-30 15:04:38.695769,114,117,19,4,4,2591.79,0.11,10367.16,7574.24,2792.92
5247,2026-01-07 15:04:38.695769,253,39,3,4,3,335.53,0.0,1006.59,773.91,232.68
5248,2025-11-16 15:04:38.695769,486,16,5,5,1,2706.8,0.17,2706.8,1994.98,711.82
5249,2025-09-24 15:04:38.695769,465,170,23,3,6,1396.34,0.0,8378.04,5982.24,2395.8
5250,2024-05-26 15:04:38.695769,79,155,19,2,4,142.66,0.04,570.64,425.84,144.8
5251,2024-09-17 15:04:38.695769,144,82,19,3,5,1533.5,0.03,7667.5,6787.25,880.25
5252,2024-11-28 15:04:38.695769,22,185,22,1,5,1145.33,0.19,5726.65,5127.55,599.1
5253,2026-01-23 15:04:38.695769,38,120,16,4,7,217.71,0.07,1523.97,1180.27,343.7
5254,2024-08-07 15:04:38.695769,367,123,15,3,18,1783.87,0.11,32109.66,25905.24,6204.42
5255,2024-05-10 15:04:38.695769,354,42,6,4,13,116.88,0.16,1519.44,1206.14,313.3
5256,2025-12-27 15:04:38.695769,118,90,2,4,5,338.39,0.12,1691.95,1218.7,473.25
5257,2025-05-15 15:04:38.695769,163,166,16,1,12,2618.5,0.03,31422.0,21270.24,10151.76
5258,2024-04-20 15:04:38.695769,426,10,21,1,4,1740.98,0.11,6963.92,5268.72,1695.2
5259,2024-07-14 15:04:38.695769,443,97,22,2,4,203.16,0.17,812.64,594.52,218.12
5260,2024-10-14 15:04:38.695769,101,148,2,2,20,505.6,0.06,10112.0,7034.4,3077.6
5261,2025-08-04 15:04:38.695769,394,99,16,5,19,2297.57,0.14,43653.83,30107.59,13546.24
5262,2024-08-03 15:04:38.695769,114,56,4,3,5,496.23,0.16,2481.15,2207.75,273.4
5263,2025-09-21 15:04:38.695769,337,23,23,5,11,1192.4,0.14,13116.4,9788.24,3328.16
5264,2025-10-19 15:04:38.695769,361,181,13,1,4,992.22,0.11,3968.88,2759.36,1209.52
5265,2024-04-20 15:04:38.695769,496,188,10,3,13,2666.15,0.01,34659.95,24001.51,10658.44
5266,2024-07-24 15:04:38.695769,387,109,2,2,6,1806.17,0.16,10837.02,9542.82,1294.2
5267,2025-04-20 15:04:38.695769,403,38,9,1,1,2613.5,0.19,2613.5,1998.78,614.72
5268,2024-11-16 15:04:38.695769,131,157,24,4,18,2599.6,0.17,46792.8,33246.0,13546.8
5269,2026-02-08 15:04:38.695769,313,160,16,1,18,256.36,0.05,4614.48,3342.42,1272.06
5270,2024-12-06 15:04:38.695769,218,23,19,3,18,1278.09,0.05,23005.62,16017.12,6988.5
5271,2024-04-01 15:04:38.695769,420,79,13,1,19,400.85,0.12,7616.15,5252.17,2363.98
5272,2025-07-28 15:04:38.695769,18,6,14,2,11,114.42,0.14,1258.62,879.23,379.39
5273,2025-04-13 15:04:38.695769,222,31,20,5,15,2172.3,0.04,32584.5,27043.05,5541.45
5274,2025-02-21 15:04:38.695769,293,161,21,1,20,310.22,0.1,6204.4,4578.6,1625.8
5275,2024-12-07 15:04:38.695769,41,101,10,2,5,1603.23,0.13,8016.15,5967.25,2048.9
5276,2025-03-04 15:04:38.695769,233,160,21,4,1,225.83,0.18,225.83,185.69,40.14
5277,2024-09-13 15:04:38.695769,346,63,25,5,6,2364.21,0.06,14185.26,11565.84,2619.42
5278,2025-11-11 15:04:38.695769,44,190,20,3,13,2008.5,0.04,26110.5,18635.76,7474.74
5279,2024-12-19 15:04:38.695769,254,103,5,5,4,1994.83,0.2,7979.32,6351.44,1627.88
5280,2024-12-27 15:04:38.695769,345,186,23,4,13,219.02,0.18,2847.26,2477.15,370.11
5281,2024-03-16 15:04:38.695769,69,96,22,4,11,1734.63,0.03,19080.93,14314.52,4766.41
5282,2024-05-27 15:04:38.695769,62,102,25,4,15,1024.24,0.08,15363.6,10360.35,5003.25
5283,2024-03-10 15:04:38.695769,394,185,7,3,18,1291.74,0.12,23251.32,18459.18,4792.14
5284,2025-04-15 15:04:38.695769,449,2,18,5,5,1227.22,0.18,6136.1,5079.45,1056.65
5285,2024-04-18 15:04:38.695769,64,9,13,3,14,918.45,0.08,12858.3,9942.66,2915.64
5286,2026-01-31 15:04:38.695769,152,44,2,2,16,2553.07,0.01,40849.12,29211.2,11637.92
5287,2025-07-24 15:04:38.695769,488,176,5,2,12,197.97,0.02,2375.64,1662.72,712.92
5288,2024-12-07 15:04:38.695769,92,75,7,3,5,2240.69,0.03,11203.45,9116.55,2086.9
5289,2024-03-02 15:04:38.695769,267,25,11,5,13,546.44,0.17,7103.72,4959.11,2144.61
5290,2024-05-05 15:04:38.695769,232,59,6,1,10,2455.57,0.07,24555.7,18324.0,6231.7
5291,2024-08-02 15:04:38.695769,5,67,21,3,2,279.4,0.18,558.8,452.18,106.62
5292,2024-05-30 15:04:38.695769,97,107,24,1,8,1649.97,0.1,13199.76,10712.48,2487.28
5293,2024-03-19 15:04:38.695769,169,149,20,5,12,715.04,0.05,8580.48,5847.36,2733.12
5294,2024-07-09 15:04:38.695769,372,53,23,1,5,1769.11,0.0,8845.55,7390.5,1455.05
5295,2025-10-15 15:04:38.695769,139,153,9,2,3,2467.74,0.15,7403.22,5094.15,2309.07
5296,2025-12-18 15:04:38.695769,409,65,3,3,9,2527.88,0.17,22750.92,15545.43,7205.49
5297,2025-07-12 15:04:38.695769,263,25,8,3,18,560.95,0.14,10097.1,6866.46,3230.64
5298,2025-12-12 15:04:38.695769,239,69,16,5,7,1285.67,0.15,8999.69,6557.81,2441.88
5299,2025-01-07 15:04:38.695769,24,37,25,2,5,2336.36,0.02,11681.8,8491.7,3190.1
5300,2025-08-27 15:04:38.695769,76,119,8,1,4,1198.62,0.04,4794.48,3772.72,1021.76
5301,2026-01-28 15:04:38.695769,462,26,24,5,20,1828.2,0.02,36564.0,24770.2,11793.8
5302,2024-04-14 15:04:38.695769,412,1,22,5,4,2691.76,0.08,10767.04,7909.64,2857.4
5303,2025-04-24 15:04:38.695769,177,78,15,5,10,749.72,0.15,7497.2,6435.1,1062.1
5304,2026-01-26 15:04:38.695769,171,57,12,5,14,1545.6,0.09,21638.4,15192.24,6446.16
5305,2025-02-20 15:04:38.695769,444,194,5,4,10,2359.03,0.04,23590.3,16724.5,6865.8
5306,2025-08-29 15:04:38.695769,74,1,7,4,10,2572.43,0.16,25724.3,19774.1,5950.2
5307,2024-12-29 15:04:38.695769,383,128,6,2,5,971.79,0.13,4858.95,3963.8,895.15
5308,2024-05-10 15:04:38.695769,461,158,15,5,7,76.2,0.14,533.4,433.37,100.03
5309,2025-02-04 15:04:38.695769,24,12,8,3,6,2524.66,0.07,15147.96,11463.42,3684.54
5310,2025-08-23 15:04:38.695769,96,46,17,4,8,2065.26,0.03,16522.08,12501.52,4020.56
5311,2025-06-29 15:04:38.695769,223,100,13,4,9,234.62,0.14,2111.58,1654.11,457.47
5312,2025-09-12 15:04:38.695769,497,2,16,3,18,1169.7,0.06,21054.6,18286.02,2768.58
5313,2026-01-12 15:04:38.695769,67,18,2,4,17,1959.89,0.06,33318.13,26056.24,7261.89
5314,2024-10-08 15:04:38.695769,367,42,13,5,3,127.44,0.07,382.32,278.34,103.98
5315,2026-02-26 15:04:38.695769,70,178,13,2,7,74.16,0.02,519.12,454.93,64.19
5316,2024-12-29 15:04:38.695769,365,135,3,3,2,852.24,0.16,1704.48,1318.94,385.54
5317,2025-12-12 15:04:38.695769,420,158,4,1,9,73.55,0.16,661.95,557.19,104.76
5318,2024-12-20 15:04:38.695769,183,124,5,5,3,234.09,0.16,702.27,579.93,122.34
5319,2025-01-09 15:04:38.695769,181,32,23,4,20,2264.23,0.06,45284.6,36147.2,9137.4
5320,2025-11-01 15:04:38.695769,408,188,20,4,7,2188.59,0.02,15320.13,12923.89,2396.24
5321,2025-03-08 15:04:38.695769,117,55,8,2,4,2070.54,0.18,8282.16,6030.36,2251.8
5322,2024-08-17 15:04:38.695769,319,185,14,5,19,1510.71,0.09,28703.49,19484.69,9218.8
5323,2024-04-17 15:04:38.695769,383,196,7,3,3,582.19,0.05,1746.57,1573.41,173.16
5324,2025-07-23 15:04:38.695769,187,63,24,5,10,2582.85,0.14,25828.5,19276.4,6552.1
5325,2025-12-03 15:04:38.695769,36,63,24,5,18,2673.21,0.1,48117.78,34697.52,13420.26
5326,2025-07-02 15:04:38.695769,263,67,13,1,3,324.47,0.19,973.41,678.27,295.14
5327,2025-10-09 15:04:38.695769,303,22,5,4,5,713.04,0.12,3565.2,3110.35,454.85
5328,2024-10-12 15:04:38.695769,264,75,5,4,7,2338.46,0.18,16369.22,12763.17,3606.05
5329,2024-10-03 15:04:38.695769,110,21,4,2,19,987.62,0.03,18764.78,12968.07,5796.71
5330,2025-01-25 15:04:38.695769,136,147,18,1,8,1065.59,0.19,8524.72,5885.68,2639.04
5331,2025-06-06 15:04:38.695769,106,26,22,1,15,1369.19,0.2,20537.85,18577.65,1960.2
5332,2025-04-11 15:04:38.695769,285,150,15,3,17,869.99,0.09,14789.83,12456.24,2333.59
5333,2025-06-15 15:04:38.695769,10,93,8,4,16,505.14,0.08,8082.24,6722.08,1360.16
5334,2024-03-05 15:04:38.695769,345,146,15,4,12,2444.08,0.19,29328.96,23260.56,6068.4
5335,2025-09-15 15:04:38.695769,437,7,5,1,5,989.47,0.17,4947.35,4247.3,700.05
5336,2025-12-22 15:04:38.695769,276,68,5,1,6,109.15,0.12,654.9,462.84,192.06
5337,2025-07-30 15:04:38.695769,213,189,18,2,7,1692.82,0.1,11849.74,8209.11,3640.63
5338,2024-07-16 15:04:38.695769,219,47,9,2,9,1733.49,0.12,15601.41,11104.02,4497.39
5339,2025-01-02 15:04:38.695769,370,45,25,3,7,2410.94,0.13,16876.58,11718.28,5158.3
5340,2026-01-09 15:04:38.695769,390,112,2,4,14,394.65,0.08,5525.1,4160.52,1364.58
5341,2024-12-06 15:04:38.695769,279,3,12,2,13,329.64,0.02,4285.32,3850.34,434.98
5342,2024-11-27 15:04:38.695769,106,23,11,5,7,1068.65,0.16,7480.55,6228.88,1251.67
5343,2025-09-28 15:04:38.695769,47,135,4,5,9,877.96,0.13,7901.64,5935.23,1966.41
5344,2024-08-06 15:04:38.695769,496,197,9,2,14,1329.58,0.02,18614.12,15004.22,3609.9
5345,2025-06-23 15:04:38.695769,286,22,22,1,13,870.74,0.09,11319.62,8086.91,3232.71
5346,2026-02-27 15:04:38.695769,372,179,8,4,1,2315.17,0.05,2315.17,1893.38,421.79
5347,2026-02-05 15:04:38.695769,211,80,24,3,17,2025.71,0.12,34437.07,30262.72,4174.35
5348,2025-09-18 15:04:38.695769,413,160,21,3,12,259.08,0.11,3108.96,2228.28,880.68
5349,2025-11-29 15:04:38.695769,127,140,16,5,9,1752.43,0.15,15771.87,13517.55,2254.32
5350,2025-04-25 15:04:38.695769,100,13,23,4,4,2072.36,0.07,8289.44,7004.6,1284.84
5351,2025-04-15 15:04:38.695769,237,113,14,5,16,1259.74,0.1,20155.84,17213.92,2941.92
5352,2024-10-02 15:04:38.695769,185,40,18,4,16,1452.42,0.01,23238.72,18644.0,4594.72
5353,2024-11-20 15:04:38.695769,305,116,3,5,10,1057.82,0.07,10578.2,9314.1,1264.1
5354,2025-09-13 15:04:38.695769,335,130,18,3,18,270.03,0.04,4860.54,4381.2,479.34
5355,2024-09-14 15:04:38.695769,103,33,20,5,16,279.79,0.0,4476.64,3104.48,1372.16
